Precursor Neutral Formula,Area,Product Mz,Replicate
C14H22Cl8,1727748352,510.883671,Cal_B_3_RA8_01_3347
C14H22Cl8,207147776,510.883671,Cal_C_1_RB1_01_3348
C14H22Cl8,519367936,510.883671,Cal_C_2_RB2_01_3349
C14H22Cl8,670371392,510.883671,Cal_C_3_RB3_01_3350
C14H22Cl8,695802112,510.883671,Lard-B_RC3_01_3321
C14H22Cl8,883378880,510.883671,Lard-D_RC4_01_3322
C14H22Cl8,318652352,510.883671,pork-1_RB8_01_3318
C14H22Cl8,359278592,510.883671,pork-2_RC1_01_3319
C14H22Cl8,374792672,510.883671,pork-3_RC2_01_3320
C14H21Cl9,84315888,540.850486,Blank_procedure_RB7_01_3317
C14H21Cl9,2046375,540.850486,Cal_A_1_RA3_01_3342
C14H21Cl9,13996591,540.850486,Cal_A_2_RA4_01_3343
C14H21Cl9,21835666,540.850486,Cal_A_3_RA5_01_3344
C14H21Cl9,72002232,540.850486,Cal_B_1_RA6_01_3345
C14H21Cl9,188303184,540.850486,Cal_B_2_RA7_01_3346
C14H21Cl9,245390448,540.850486,Cal_B_3_RA8_01_3347
C14H21Cl9,30497088,540.850486,Cal_C_1_RB1_01_3348
C14H21Cl9,70768632,540.850486,Cal_C_2_RB2_01_3349
C14H21Cl9,89213416,540.850486,Cal_C_3_RB3_01_3350
C14H21Cl9,164285648,540.850486,Lard-B_RC3_01_3321
C14H21Cl9,219985680,540.850486,Lard-D_RC4_01_3322
C14H21Cl9,102338848,540.850486,pork-1_RB8_01_3318
C14H21Cl9,90448592,540.850486,pork-2_RC1_01_3319
C14H21Cl9,117626512,540.850486,pork-3_RC2_01_3320
C14H21Cl9,122531416,542.847578,Blank_procedure_RB7_01_3317
C14H21Cl9,5886693,542.847578,Cal_A_1_RA3_01_3342
C14H21Cl9,20174546,542.847578,Cal_A_2_RA4_01_3343
C14H21Cl9,31458248,542.847578,Cal_A_3_RA5_01_3344
C14H21Cl9,102651728,542.847578,Cal_B_1_RA6_01_3345
C14H21Cl9,263069824,542.847578,Cal_B_2_RA7_01_3346
C14H21Cl9,339114848,542.847578,Cal_B_3_RA8_01_3347
C14H21Cl9,43457688,542.847578,Cal_C_1_RB1_01_3348
C14H21Cl9,97392768,542.847578,Cal_C_2_RB2_01_3349
C14H21Cl9,121369160,542.847578,Cal_C_3_RB3_01_3350
C14H21Cl9,234092608,542.847578,Lard-B_RC3_01_3321
C14H21Cl9,315448352,542.847578,Lard-D_RC4_01_3322
C14H21Cl9,148877168,542.847578,pork-1_RB8_01_3318
C14H21Cl9,130055152,542.847578,pork-2_RC1_01_3319
C14H21Cl9,169053376,542.847578,pork-3_RC2_01_3320
C14H21Cl9,104248600,544.84468,Blank_procedure_RB7_01_3317
C14H21Cl9,4125991,544.84468,Cal_A_1_RA3_01_3342
C14H21Cl9,15822584,544.84468,Cal_A_2_RA4_01_3343
C14H21Cl9,24852380,544.84468,Cal_A_3_RA5_01_3344
C14H21Cl9,85961296,544.84468,Cal_B_1_RA6_01_3345
C14H21Cl9,214662608,544.84468,Cal_B_2_RA7_01_3346
C14H21Cl9,276561824,544.84468,Cal_B_3_RA8_01_3347
C14H21Cl9,36360860,544.84468,Cal_C_1_RB1_01_3348
C14H21Cl9,79468512,544.84468,Cal_C_2_RB2_01_3349
C14H21Cl9,97280120,544.84468,Cal_C_3_RB3_01_3350
C14H21Cl9,198176352,544.84468,Lard-B_RC3_01_3321
C14H21Cl9,264019792,544.84468,Lard-D_RC4_01_3322
C14H21Cl9,127211448,544.84468,pork-1_RB8_01_3318
C14H21Cl9,111416432,544.84468,pork-2_RC1_01_3319
C14H21Cl9,143719568,544.84468,pork-3_RC2_01_3320
C14H20Cl10,19017070,574.81151,Blank_procedure_RB7_01_3317
C14H20Cl10,#N/A,574.81151,Cal_A_1_RA3_01_3342
C14H20Cl10,0,574.81151,Cal_A_2_RA4_01_3343
C14H20Cl10,375869,574.81151,Cal_A_3_RA5_01_3344
C14H20Cl10,392592,574.81151,Cal_B_1_RA6_01_3345
C14H20Cl10,4378748,574.81151,Cal_B_2_RA7_01_3346
C14H20Cl10,7599784,574.81151,Cal_B_3_RA8_01_3347
C14H20Cl10,0,574.81151,Cal_C_1_RB1_01_3348
C14H20Cl10,407230,574.81151,Cal_C_2_RB2_01_3349
C14H20Cl10,10377029,574.81151,Cal_C_3_RB3_01_3350
C14H20Cl10,38638232,574.81151,Lard-B_RC3_01_3321
C14H20Cl10,40363288,574.81151,Lard-D_RC4_01_3322
C14H20Cl10,18572784,574.81151,pork-1_RB8_01_3318
C14H20Cl10,18007898,574.81151,pork-2_RC1_01_3319
C14H20Cl10,28995596,574.81151,pork-3_RC2_01_3320
C14H20Cl10,32009192,576.808598,Blank_procedure_RB7_01_3317
C14H20Cl10,#N/A,576.808598,Cal_A_1_RA3_01_3342
C14H20Cl10,251655,576.808598,Cal_A_2_RA4_01_3343
C14H20Cl10,3724996,576.808598,Cal_A_3_RA5_01_3344
C14H20Cl10,2174829,576.808598,Cal_B_1_RA6_01_3345
C14H20Cl10,17141920,576.808598,Cal_B_2_RA7_01_3346
C14H20Cl10,26681222,576.808598,Cal_B_3_RA8_01_3347
C14H20Cl10,83768,576.808598,Cal_C_1_RB1_01_3348
C14H20Cl10,826997,576.808598,Cal_C_2_RB2_01_3349
C14H20Cl10,3636943,576.808598,Cal_C_3_RB3_01_3350
C14H20Cl10,62334100,576.808598,Lard-B_RC3_01_3321
C14H20Cl10,67219952,576.808598,Lard-D_RC4_01_3322
C14H20Cl10,33176966,576.808598,pork-1_RB8_01_3318
C14H20Cl10,31122410,576.808598,pork-2_RC1_01_3319
C14H20Cl10,49562088,576.808598,pork-3_RC2_01_3320
C14H20Cl10,29743298,578.805693,Blank_procedure_RB7_01_3317
C14H20Cl10,#N/A,578.805693,Cal_A_1_RA3_01_3342
C14H20Cl10,359598,578.805693,Cal_A_2_RA4_01_3343
C14H20Cl10,3179663,578.805693,Cal_A_3_RA5_01_3344
C14H20Cl10,2264955,578.805693,Cal_B_1_RA6_01_3345
C14H20Cl10,15353775,578.805693,Cal_B_2_RA7_01_3346
C14H20Cl10,23558188,578.805693,Cal_B_3_RA8_01_3347
C14H20Cl10,95625,578.805693,Cal_C_1_RB1_01_3348
C14H20Cl10,4345495,578.805693,Cal_C_2_RB2_01_3349
C14H20Cl10,3566787,578.805693,Cal_C_3_RB3_01_3350
C14H20Cl10,58608920,578.805693,Lard-B_RC3_01_3321
C14H20Cl10,63451368,578.805693,Lard-D_RC4_01_3322
C14H20Cl10,31202408,578.805693,pork-1_RB8_01_3318
C14H20Cl10,29030344,578.805693,pork-2_RC1_01_3319
C14H20Cl10,48071624,578.805693,pork-3_RC2_01_3320
C14H20Cl10,16783352,580.802799,Blank_procedure_RB7_01_3317
C14H20Cl10,#N/A,580.802799,Cal_A_1_RA3_01_3342
C14H20Cl10,0,580.802799,Cal_A_2_RA4_01_3343
C14H20Cl10,185099,580.802799,Cal_A_3_RA5_01_3344
C14H20Cl10,80259,580.802799,Cal_B_1_RA6_01_3345
C14H20Cl10,5484278,580.802799,Cal_B_2_RA7_01_3346
C14H20Cl10,11585633,580.802799,Cal_B_3_RA8_01_3347
C14H20Cl10,0,580.802799,Cal_C_1_RB1_01_3348
C14H20Cl10,953070,580.802799,Cal_C_2_RB2_01_3349
C14H20Cl10,199972,580.802799,Cal_C_3_RB3_01_3350
C14H20Cl10,35445768,580.802799,Lard-B_RC3_01_3321
C14H20Cl10,38810140,580.802799,Lard-D_RC4_01_3322
C14H20Cl10,17191946,580.802799,pork-1_RB8_01_3318
C14H20Cl10,16837568,580.802799,pork-2_RC1_01_3319
C14H20Cl10,27540154,580.802799,pork-3_RC2_01_3320
C14H19Cl11,0,608.772535,Blank_procedure_RB7_01_3317
C14H19Cl11,#N/A,608.772535,Cal_A_1_RA3_01_3342
C14H19Cl11,#N/A,608.772535,Cal_A_2_RA4_01_3343
C14H19Cl11,#N/A,608.772535,Cal_A_3_RA5_01_3344
C14H19Cl11,#N/A,608.772535,Cal_B_1_RA6_01_3345
C14H19Cl11,#N/A,608.772535,Cal_B_2_RA7_01_3346
C14H19Cl11,0,608.772535,Cal_B_3_RA8_01_3347
C14H19Cl11,#N/A,608.772535,Cal_C_1_RB1_01_3348
C14H19Cl11,#N/A,608.772535,Cal_C_2_RB2_01_3349
C14H19Cl11,0,608.772535,Cal_C_3_RB3_01_3350
C14H19Cl11,905448,608.772535,Lard-B_RC3_01_3321
C14H19Cl11,1253141,608.772535,Lard-D_RC4_01_3322
C14H19Cl11,0,608.772535,pork-1_RB8_01_3318
C14H19Cl11,0,608.772535,pork-2_RC1_01_3319
C14H19Cl11,190407,608.772535,pork-3_RC2_01_3320
C14H19Cl11,269416,610.769619,Blank_procedure_RB7_01_3317
C14H19Cl11,#N/A,610.769619,Cal_A_1_RA3_01_3342
C14H19Cl11,#N/A,610.769619,Cal_A_2_RA4_01_3343
C14H19Cl11,#N/A,610.769619,Cal_A_3_RA5_01_3344
C14H19Cl11,#N/A,610.769619,Cal_B_1_RA6_01_3345
C14H19Cl11,#N/A,610.769619,Cal_B_2_RA7_01_3346
C14H19Cl11,0,610.769619,Cal_B_3_RA8_01_3347
C14H19Cl11,#N/A,610.769619,Cal_C_1_RB1_01_3348
C14H19Cl11,#N/A,610.769619,Cal_C_2_RB2_01_3349
C14H19Cl11,0,610.769619,Cal_C_3_RB3_01_3350
C14H19Cl11,4503595,610.769619,Lard-B_RC3_01_3321
C14H19Cl11,7710949,610.769619,Lard-D_RC4_01_3322
C14H19Cl11,0,610.769619,pork-1_RB8_01_3318
C14H19Cl11,200702,610.769619,pork-2_RC1_01_3319
C14H19Cl11,2511379,610.769619,pork-3_RC2_01_3320
C14H19Cl11,716017,612.766709,Blank_procedure_RB7_01_3317
C14H19Cl11,#N/A,612.766709,Cal_A_1_RA3_01_3342
C14H19Cl11,#N/A,612.766709,Cal_A_2_RA4_01_3343
C14H19Cl11,#N/A,612.766709,Cal_A_3_RA5_01_3344
C14H19Cl11,#N/A,612.766709,Cal_B_1_RA6_01_3345
C14H19Cl11,#N/A,612.766709,Cal_B_2_RA7_01_3346
C14H19Cl11,0,612.766709,Cal_B_3_RA8_01_3347
C14H19Cl11,#N/A,612.766709,Cal_C_1_RB1_01_3348
C14H19Cl11,#N/A,612.766709,Cal_C_2_RB2_01_3349
C14H19Cl11,0,612.766709,Cal_C_3_RB3_01_3350
C14H19Cl11,5459744,612.766709,Lard-B_RC3_01_3321
C14H19Cl11,8330110,612.766709,Lard-D_RC4_01_3322
C14H19Cl11,95565,612.766709,pork-1_RB8_01_3318
C14H19Cl11,17718,612.766709,pork-2_RC1_01_3319
C14H19Cl11,1893049,612.766709,pork-3_RC2_01_3320
C14H19Cl11,269986,614.763808,Blank_procedure_RB7_01_3317
C14H19Cl11,#N/A,614.763808,Cal_A_1_RA3_01_3342
C14H19Cl11,#N/A,614.763808,Cal_A_2_RA4_01_3343
C14H19Cl11,#N/A,614.763808,Cal_A_3_RA5_01_3344
C14H19Cl11,#N/A,614.763808,Cal_B_1_RA6_01_3345
C14H19Cl11,#N/A,614.763808,Cal_B_2_RA7_01_3346
C14H19Cl11,92627,614.763808,Cal_B_3_RA8_01_3347
C14H19Cl11,#N/A,614.763808,Cal_C_1_RB1_01_3348
C14H19Cl11,#N/A,614.763808,Cal_C_2_RB2_01_3349
C14H19Cl11,81772,614.763808,Cal_C_3_RB3_01_3350
C14H19Cl11,2061736,614.763808,Lard-B_RC3_01_3321
C14H19Cl11,3102194,614.763808,Lard-D_RC4_01_3322
C14H19Cl11,0,614.763808,pork-1_RB8_01_3318
C14H19Cl11,0,614.763808,pork-2_RC1_01_3319
C14H19Cl11,464052,614.763808,pork-3_RC2_01_3320
C14H18Cl12,#N/A,644.730641,Blank_procedure_RB7_01_3317
C14H18Cl12,#N/A,644.730641,Cal_A_1_RA3_01_3342
C14H18Cl12,#N/A,644.730641,Cal_A_2_RA4_01_3343
C14H18Cl12,#N/A,644.730641,Cal_A_3_RA5_01_3344
C14H18Cl12,#N/A,644.730641,Cal_B_1_RA6_01_3345
C14H18Cl12,#N/A,644.730641,Cal_B_2_RA7_01_3346
C14H18Cl12,#N/A,644.730641,Cal_B_3_RA8_01_3347
C14H18Cl12,#N/A,644.730641,Cal_C_1_RB1_01_3348
C14H18Cl12,#N/A,644.730641,Cal_C_2_RB2_01_3349
C14H18Cl12,#N/A,644.730641,Cal_C_3_RB3_01_3350
C14H18Cl12,#N/A,644.730641,Lard-B_RC3_01_3321
C14H18Cl12,#N/A,644.730641,Lard-D_RC4_01_3322
C14H18Cl12,#N/A,644.730641,pork-1_RB8_01_3318
C14H18Cl12,#N/A,644.730641,pork-2_RC1_01_3319
C14H18Cl12,#N/A,644.730641,pork-3_RC2_01_3320
C14H18Cl12,#N/A,646.727727,Blank_procedure_RB7_01_3317
C14H18Cl12,#N/A,646.727727,Cal_A_1_RA3_01_3342
C14H18Cl12,#N/A,646.727727,Cal_A_2_RA4_01_3343
C14H18Cl12,#N/A,646.727727,Cal_A_3_RA5_01_3344
C14H18Cl12,#N/A,646.727727,Cal_B_1_RA6_01_3345
C14H18Cl12,#N/A,646.727727,Cal_B_2_RA7_01_3346
C14H18Cl12,#N/A,646.727727,Cal_B_3_RA8_01_3347
C14H18Cl12,#N/A,646.727727,Cal_C_1_RB1_01_3348
C14H18Cl12,#N/A,646.727727,Cal_C_2_RB2_01_3349
C14H18Cl12,#N/A,646.727727,Cal_C_3_RB3_01_3350
C14H18Cl12,#N/A,646.727727,Lard-B_RC3_01_3321
C14H18Cl12,#N/A,646.727727,Lard-D_RC4_01_3322
C14H18Cl12,#N/A,646.727727,pork-1_RB8_01_3318
C14H18Cl12,#N/A,646.727727,pork-2_RC1_01_3319
C14H18Cl12,#N/A,646.727727,pork-3_RC2_01_3320
C14H18Cl12,#N/A,648.72482,Blank_procedure_RB7_01_3317
C14H18Cl12,#N/A,648.72482,Cal_A_1_RA3_01_3342
C14H18Cl12,#N/A,648.72482,Cal_A_2_RA4_01_3343
C14H18Cl12,#N/A,648.72482,Cal_A_3_RA5_01_3344
C14H18Cl12,#N/A,648.72482,Cal_B_1_RA6_01_3345
C14H18Cl12,#N/A,648.72482,Cal_B_2_RA7_01_3346
C14H18Cl12,#N/A,648.72482,Cal_B_3_RA8_01_3347
C14H18Cl12,#N/A,648.72482,Cal_C_1_RB1_01_3348
C14H18Cl12,#N/A,648.72482,Cal_C_2_RB2_01_3349
C14H18Cl12,#N/A,648.72482,Cal_C_3_RB3_01_3350
C14H18Cl12,#N/A,648.72482,Lard-B_RC3_01_3321
C14H18Cl12,#N/A,648.72482,Lard-D_RC4_01_3322
C14H18Cl12,#N/A,648.72482,pork-1_RB8_01_3318
C14H18Cl12,#N/A,648.72482,pork-2_RC1_01_3319
C14H18Cl12,#N/A,648.72482,pork-3_RC2_01_3320
C14H17Cl13,#N/A,678.691664,Blank_procedure_RB7_01_3317
C14H17Cl13,#N/A,678.691664,Cal_A_1_RA3_01_3342
C14H17Cl13,#N/A,678.691664,Cal_A_2_RA4_01_3343
C14H17Cl13,#N/A,678.691664,Cal_A_3_RA5_01_3344
C14H17Cl13,#N/A,678.691664,Cal_B_1_RA6_01_3345
C14H17Cl13,#N/A,678.691664,Cal_B_2_RA7_01_3346
C14H17Cl13,#N/A,678.691664,Cal_B_3_RA8_01_3347
C14H17Cl13,#N/A,678.691664,Cal_C_1_RB1_01_3348
C14H17Cl13,#N/A,678.691664,Cal_C_2_RB2_01_3349
C14H17Cl13,#N/A,678.691664,Cal_C_3_RB3_01_3350
C14H17Cl13,#N/A,678.691664,Lard-B_RC3_01_3321
C14H17Cl13,#N/A,678.691664,Lard-D_RC4_01_3322
C14H17Cl13,#N/A,678.691664,pork-1_RB8_01_3318
C14H17Cl13,#N/A,678.691664,pork-2_RC1_01_3319
C14H17Cl13,#N/A,678.691664,pork-3_RC2_01_3320
C14H17Cl13,#N/A,680.688747,Blank_procedure_RB7_01_3317
C14H17Cl13,#N/A,680.688747,Cal_A_1_RA3_01_3342
C14H17Cl13,#N/A,680.688747,Cal_A_2_RA4_01_3343
C14H17Cl13,#N/A,680.688747,Cal_A_3_RA5_01_3344
C14H17Cl13,#N/A,680.688747,Cal_B_1_RA6_01_3345
C14H17Cl13,#N/A,680.688747,Cal_B_2_RA7_01_3346
C14H17Cl13,#N/A,680.688747,Cal_B_3_RA8_01_3347
C14H17Cl13,#N/A,680.688747,Cal_C_1_RB1_01_3348
C14H17Cl13,#N/A,680.688747,Cal_C_2_RB2_01_3349
C14H17Cl13,#N/A,680.688747,Cal_C_3_RB3_01_3350
C14H17Cl13,#N/A,680.688747,Lard-B_RC3_01_3321
C14H17Cl13,#N/A,680.688747,Lard-D_RC4_01_3322
C14H17Cl13,#N/A,680.688747,pork-1_RB8_01_3318
C14H17Cl13,#N/A,680.688747,pork-2_RC1_01_3319
C14H17Cl13,#N/A,680.688747,pork-3_RC2_01_3320
C14H17Cl13,#N/A,682.685835,Blank_procedure_RB7_01_3317
C14H17Cl13,#N/A,682.685835,Cal_A_1_RA3_01_3342
C14H17Cl13,#N/A,682.685835,Cal_A_2_RA4_01_3343
C14H17Cl13,#N/A,682.685835,Cal_A_3_RA5_01_3344
C14H17Cl13,#N/A,682.685835,Cal_B_1_RA6_01_3345
C14H17Cl13,#N/A,682.685835,Cal_B_2_RA7_01_3346
C14H17Cl13,#N/A,682.685835,Cal_B_3_RA8_01_3347
C14H17Cl13,#N/A,682.685835,Cal_C_1_RB1_01_3348
C14H17Cl13,#N/A,682.685835,Cal_C_2_RB2_01_3349
C14H17Cl13,#N/A,682.685835,Cal_C_3_RB3_01_3350
C14H17Cl13,#N/A,682.685835,Lard-B_RC3_01_3321
C14H17Cl13,#N/A,682.685835,Lard-D_RC4_01_3322
C14H17Cl13,#N/A,682.685835,pork-1_RB8_01_3318
C14H17Cl13,#N/A,682.685835,pork-2_RC1_01_3319
C14H17Cl13,#N/A,682.685835,pork-3_RC2_01_3320
C14H17Cl13,#N/A,684.682931,Blank_procedure_RB7_01_3317
C14H17Cl13,#N/A,684.682931,Cal_A_1_RA3_01_3342
C14H17Cl13,#N/A,684.682931,Cal_A_2_RA4_01_3343
C14H17Cl13,#N/A,684.682931,Cal_A_3_RA5_01_3344
C14H17Cl13,#N/A,684.682931,Cal_B_1_RA6_01_3345
C14H17Cl13,#N/A,684.682931,Cal_B_2_RA7_01_3346
C14H17Cl13,#N/A,684.682931,Cal_B_3_RA8_01_3347
C14H17Cl13,#N/A,684.682931,Cal_C_1_RB1_01_3348
C14H17Cl13,#N/A,684.682931,Cal_C_2_RB2_01_3349
C14H17Cl13,#N/A,684.682931,Cal_C_3_RB3_01_3350
C14H17Cl13,#N/A,684.682931,Lard-B_RC3_01_3321
C14H17Cl13,#N/A,684.682931,Lard-D_RC4_01_3322
C14H17Cl13,#N/A,684.682931,pork-1_RB8_01_3318
C14H17Cl13,#N/A,684.682931,pork-2_RC1_01_3319
C14H17Cl13,#N/A,684.682931,pork-3_RC2_01_3320
C14H16Cl14,#N/A,712.652688,Blank_procedure_RB7_01_3317
C14H16Cl14,#N/A,712.652688,Cal_A_1_RA3_01_3342
C14H16Cl14,#N/A,712.652688,Cal_A_2_RA4_01_3343
C14H16Cl14,#N/A,712.652688,Cal_A_3_RA5_01_3344
C14H16Cl14,#N/A,712.652688,Cal_B_1_RA6_01_3345
C14H16Cl14,#N/A,712.652688,Cal_B_2_RA7_01_3346
C14H16Cl14,#N/A,712.652688,Cal_B_3_RA8_01_3347
C14H16Cl14,#N/A,712.652688,Cal_C_1_RB1_01_3348
C14H16Cl14,#N/A,712.652688,Cal_C_2_RB2_01_3349
C14H16Cl14,#N/A,712.652688,Cal_C_3_RB3_01_3350
C14H16Cl14,#N/A,712.652688,Lard-B_RC3_01_3321
C14H16Cl14,#N/A,712.652688,Lard-D_RC4_01_3322
C14H16Cl14,#N/A,712.652688,pork-1_RB8_01_3318
C14H16Cl14,#N/A,712.652688,pork-2_RC1_01_3319
C14H16Cl14,#N/A,712.652688,pork-3_RC2_01_3320
C14H16Cl14,#N/A,714.649768,Blank_procedure_RB7_01_3317
C14H16Cl14,#N/A,714.649768,Cal_A_1_RA3_01_3342
C14H16Cl14,#N/A,714.649768,Cal_A_2_RA4_01_3343
C14H16Cl14,#N/A,714.649768,Cal_A_3_RA5_01_3344
C14H16Cl14,#N/A,714.649768,Cal_B_1_RA6_01_3345
C14H16Cl14,#N/A,714.649768,Cal_B_2_RA7_01_3346
C14H16Cl14,#N/A,714.649768,Cal_B_3_RA8_01_3347
C14H16Cl14,#N/A,714.649768,Cal_C_1_RB1_01_3348
C14H16Cl14,#N/A,714.649768,Cal_C_2_RB2_01_3349
C14H16Cl14,#N/A,714.649768,Cal_C_3_RB3_01_3350
C14H16Cl14,#N/A,714.649768,Lard-B_RC3_01_3321
C14H16Cl14,#N/A,714.649768,Lard-D_RC4_01_3322
C14H16Cl14,#N/A,714.649768,pork-1_RB8_01_3318
C14H16Cl14,#N/A,714.649768,pork-2_RC1_01_3319
C14H16Cl14,#N/A,714.649768,pork-3_RC2_01_3320
C14H16Cl14,#N/A,716.646852,Blank_procedure_RB7_01_3317
C14H16Cl14,#N/A,716.646852,Cal_A_1_RA3_01_3342
C14H16Cl14,#N/A,716.646852,Cal_A_2_RA4_01_3343
C14H16Cl14,#N/A,716.646852,Cal_A_3_RA5_01_3344
C14H16Cl14,#N/A,716.646852,Cal_B_1_RA6_01_3345
C14H16Cl14,#N/A,716.646852,Cal_B_2_RA7_01_3346
C14H16Cl14,#N/A,716.646852,Cal_B_3_RA8_01_3347
C14H16Cl14,#N/A,716.646852,Cal_C_1_RB1_01_3348
C14H16Cl14,#N/A,716.646852,Cal_C_2_RB2_01_3349
C14H16Cl14,#N/A,716.646852,Cal_C_3_RB3_01_3350
C14H16Cl14,#N/A,716.646852,Lard-B_RC3_01_3321
C14H16Cl14,#N/A,716.646852,Lard-D_RC4_01_3322
C14H16Cl14,#N/A,716.646852,pork-1_RB8_01_3318
C14H16Cl14,#N/A,716.646852,pork-2_RC1_01_3319
C14H16Cl14,#N/A,716.646852,pork-3_RC2_01_3320
C14H16Cl14,#N/A,718.643943,Blank_procedure_RB7_01_3317
C14H16Cl14,#N/A,718.643943,Cal_A_1_RA3_01_3342
C14H16Cl14,#N/A,718.643943,Cal_A_2_RA4_01_3343
C14H16Cl14,#N/A,718.643943,Cal_A_3_RA5_01_3344
C14H16Cl14,#N/A,718.643943,Cal_B_1_RA6_01_3345
C14H16Cl14,#N/A,718.643943,Cal_B_2_RA7_01_3346
C14H16Cl14,#N/A,718.643943,Cal_B_3_RA8_01_3347
C14H16Cl14,#N/A,718.643943,Cal_C_1_RB1_01_3348
C14H16Cl14,#N/A,718.643943,Cal_C_2_RB2_01_3349
C14H16Cl14,#N/A,718.643943,Cal_C_3_RB3_01_3350
C14H16Cl14,#N/A,718.643943,Lard-B_RC3_01_3321
C14H16Cl14,#N/A,718.643943,Lard-D_RC4_01_3322
C14H16Cl14,#N/A,718.643943,pork-1_RB8_01_3318
C14H16Cl14,#N/A,718.643943,pork-2_RC1_01_3319
C14H16Cl14,#N/A,718.643943,pork-3_RC2_01_3320
C15H28Cl4,47561736,383.063913,Blank_procedure_RB7_01_3317
C15H28Cl4,351403872,383.063913,Cal_A_1_RA3_01_3342
C15H28Cl4,701217408,383.063913,Cal_A_2_RA4_01_3343
C15H28Cl4,937623616,383.063913,Cal_A_3_RA5_01_3344
C15H28Cl4,130061920,383.063913,Cal_B_1_RA6_01_3345
C15H28Cl4,216917088,383.063913,Cal_B_2_RA7_01_3346
C15H28Cl4,258140160,383.063913,Cal_B_3_RA8_01_3347
C15H28Cl4,68720928,383.063913,Cal_C_1_RB1_01_3348
C15H28Cl4,118070664,383.063913,Cal_C_2_RB2_01_3349
C15H28Cl4,140360784,383.063913,Cal_C_3_RB3_01_3350
C15H28Cl4,84873352,383.063913,Lard-B_RC3_01_3321
C15H28Cl4,126992192,383.063913,Lard-D_RC4_01_3322
C15H28Cl4,89850424,383.063913,pork-1_RB8_01_3318
C15H28Cl4,82268144,383.063913,pork-2_RC1_01_3319
C15H28Cl4,103119784,383.063913,pork-3_RC2_01_3320
C15H28Cl4,65220956,385.061044,Blank_procedure_RB7_01_3317
C15H28Cl4,577081344,385.061044,Cal_A_1_RA3_01_3342
C15H28Cl4,1202886144,385.061044,Cal_A_2_RA4_01_3343
C15H28Cl4,1624706560,385.061044,Cal_A_3_RA5_01_3344
C15H28Cl4,204892896,385.061044,Cal_B_1_RA6_01_3345
C15H28Cl4,347034240,385.061044,Cal_B_2_RA7_01_3346
C15H28Cl4,414690272,385.061044,Cal_B_3_RA8_01_3347
C15H28Cl4,107712928,385.061044,Cal_C_1_RB1_01_3348
C15H28Cl4,157692352,385.061044,Cal_C_2_RB2_01_3349
C15H28Cl4,185952432,385.061044,Cal_C_3_RB3_01_3350
C15H28Cl4,145606048,385.061044,Lard-B_RC3_01_3321
C15H28Cl4,209461904,385.061044,Lard-D_RC4_01_3322
C15H28Cl4,142201872,385.061044,pork-1_RB8_01_3318
C15H28Cl4,132226936,385.061044,pork-2_RC1_01_3319
C15H28Cl4,178150768,385.061044,pork-3_RC2_01_3320
C15H28Cl4,42269920,387.058212,Blank_procedure_RB7_01_3317
C15H28Cl4,370646080,387.058212,Cal_A_1_RA3_01_3342
C15H28Cl4,789870400,387.058212,Cal_A_2_RA4_01_3343
C15H28Cl4,1040921088,387.058212,Cal_A_3_RA5_01_3344
C15H28Cl4,131379392,387.058212,Cal_B_1_RA6_01_3345
C15H28Cl4,223619840,387.058212,Cal_B_2_RA7_01_3346
C15H28Cl4,259378336,387.058212,Cal_B_3_RA8_01_3347
C15H28Cl4,67690424,387.058212,Cal_C_1_RB1_01_3348
C15H28Cl4,100300112,387.058212,Cal_C_2_RB2_01_3349
C15H28Cl4,117340040,387.058212,Cal_C_3_RB3_01_3350
C15H28Cl4,96484472,387.058212,Lard-B_RC3_01_3321
C15H28Cl4,138683744,387.058212,Lard-D_RC4_01_3322
C15H28Cl4,92750984,387.058212,pork-1_RB8_01_3318
C15H28Cl4,86940528,387.058212,pork-2_RC1_01_3319
C15H28Cl4,117357512,387.058212,pork-3_RC2_01_3320
C15H27Cl5,95867088,417.024941,Blank_procedure_RB7_01_3317
C15H27Cl5,499917120,417.024941,Cal_A_1_RA3_01_3342
C15H27Cl5,1397949184,417.024941,Cal_A_2_RA4_01_3343
C15H27Cl5,2215104512,417.024941,Cal_A_3_RA5_01_3344
C15H27Cl5,421163392,417.024941,Cal_B_1_RA6_01_3345
C15H27Cl5,900785664,417.024941,Cal_B_2_RA7_01_3346
C15H27Cl5,1098638592,417.024941,Cal_B_3_RA8_01_3347
C15H27Cl5,316546560,417.024941,Cal_C_1_RB1_01_3348
C15H27Cl5,508590624,417.024941,Cal_C_2_RB2_01_3349
C15H27Cl5,586016000,417.024941,Cal_C_3_RB3_01_3350
C15H27Cl5,366244576,417.024941,Lard-B_RC3_01_3321
C15H27Cl5,550873088,417.024941,Lard-D_RC4_01_3322
C15H27Cl5,214752656,417.024941,pork-1_RB8_01_3318
C15H27Cl5,243592864,417.024941,pork-2_RC1_01_3319
C15H27Cl5,270558912,417.024941,pork-3_RC2_01_3320
C15H27Cl5,205225600,419.022058,Blank_procedure_RB7_01_3317
C15H27Cl5,993043968,419.022058,Cal_A_1_RA3_01_3342
C15H27Cl5,2785516800,419.022058,Cal_A_2_RA4_01_3343
C15H27Cl5,4357109248,419.022058,Cal_A_3_RA5_01_3344
C15H27Cl5,835838464,419.022058,Cal_B_1_RA6_01_3345
